State,Year,Quarter,Brand,Transaction_count,Percentage,Region
Odisha,2019,1,OnePlus,59794,0.01383882,Eastern Region
Odisha,2019,1,Others,458559,0.106129639,Eastern Region
Odisha,2019,2,Xiaomi,1391200,0.287120108,Eastern Region
Odisha,2019,2,Samsung,881637,0.181954939,Eastern Region
Odisha,2019,2,Vivo,682782,0.140914636,Eastern Region
Odisha,2019,2,Oppo,593176,0.122421476,Eastern Region
Odisha,2019,2,Realme,297123,0.061321153,Eastern Region
Odisha,2019,2,Motorola,136819,0.028237123,Eastern Region
Odisha,2019,2,Lenovo,122285,0.025237552,Eastern Region
Odisha,2019,2,Micromax,99348,0.020503744,Eastern Region
Odisha,2019,2,Huawei,83057,0.017141558,Eastern Region
Odisha,2019,2,OnePlus,64067,0.013222343,Eastern Region
Odisha,2019,2,Others,493865,0.101925368,Eastern Region
Odisha,2019,3,Xiaomi,1558315,0.289262028,Eastern Region
Odisha,2019,3,Samsung,971154,0.18027034,Eastern Region
Odisha,2019,3,Vivo,777999,0.144415968,Eastern Region
Odisha,2019,3,Oppo,668633,0.124114917,Eastern Region
Odisha,2019,3,Realme,338592,0.062851098,Eastern Region
Odisha,2019,3,Motorola,145106,0.026935283,Eastern Region
Odisha,2019,3,Lenovo,122379,0.022716587,Eastern Region
Odisha,2019,3,Micromax,106103,0.019695356,Eastern Region
Odisha,2019,3,Huawei,93805,0.017412541,Eastern Region
Odisha,2019,3,OnePlus,68521,0.012719202,Eastern Region
Odisha,2019,3,Others,536602,0.099606679,Eastern Region
Odisha,2019,4,Xiaomi,1777383,0.290634003,Eastern Region
Odisha,2019,4,Samsung,1091395,0.17846266,Eastern Region
Odisha,2019,4,Vivo,904183,0.14785014,Eastern Region
Odisha,2019,4,Oppo,770634,0.126012483,Eastern Region
Odisha,2019,4,Realme,403826,0.066032795,Eastern Region
Odisha,2019,4,Motorola,157752,0.025795282,Eastern Region
Odisha,2019,4,Lenovo,130673,0.02136738,Eastern Region
Odisha,2019,4,Micromax,114255,0.018682742,Eastern Region
Odisha,2019,4,Huawei,106292,0.017380649,Eastern Region
Odisha,2019,4,OnePlus,72420,0.011841969,Eastern Region
Odisha,2019,4,Others,586724,0.095939899,Eastern Region
Odisha,2020,1,Xiaomi,1927219,0.289677993,Eastern Region
Odisha,2020,1,Samsung,1180711,0.177471265,Eastern Region
Odisha,2020,1,Vivo,1006170,0.151236215,Eastern Region
Odisha,2020,1,Oppo,851242,0.127949172,Eastern Region
Odisha,2020,1,Realme,458938,0.068982424,Eastern Region
Odisha,2020,1,Motorola,164789,0.024769238,Eastern Region
Odisha,2020,1,Lenovo,138741,0.020853995,Eastern Region
Odisha,2020,1,Huawei,115095,0.017299792,Eastern Region
Odisha,2020,1,Micromax,111642,0.016780776,Eastern Region
Odisha,2020,1,OnePlus,75301,0.011318404,Eastern Region
Odisha,2020,1,Others,623122,0.093660726,Eastern Region
Odisha,2020,2,Xiaomi,2091828,0.288197467,Eastern Region
Odisha,2020,2,Samsung,1283975,0.176897117,Eastern Region
Odisha,2020,2,Vivo,1122838,0.154696786,Eastern Region
Odisha,2020,2,Oppo,943406,0.129975897,Eastern Region
Odisha,2020,2,Realme,516701,0.071187459,Eastern Region
Odisha,2020,2,Motorola,174133,0.02399083,Eastern Region
Odisha,2020,2,Lenovo,144685,0.01993369,Eastern Region
Odisha,2020,2,Huawei,123415,0.017003258,Eastern Region
Odisha,2020,2,Micromax,116156,0.016003163,Eastern Region
Odisha,2020,2,OnePlus,77769,0.01071447,Eastern Region
Odisha,2020,2,Others,663409,0.091399863,Eastern Region
Odisha,2020,3,Xiaomi,2262871,0.286375748,Eastern Region
Odisha,2020,3,Samsung,1391798,0.176137833,Eastern Region
Odisha,2020,3,Vivo,1253856,0.158680698,Eastern Region
Odisha,2020,3,Oppo,1040287,0.131652652,Eastern Region
Odisha,2020,3,Realme,584452,0.073964834,Eastern Region
Odisha,2020,3,Motorola,183892,0.023272298,Eastern Region
Odisha,2020,3,Lenovo,152410,0.01928812,Eastern Region
Odisha,2020,3,Huawei,131407,0.016630103,Eastern Region
Odisha,2020,3,Micromax,120863,0.015295716,Eastern Region
Odisha,2020,3,OnePlus,81043,0.010256329,Eastern Region
Odisha,2020,3,Others,698876,0.088445668,Eastern Region
Odisha,2020,4,Xiaomi,2445630,0.284416888,Eastern Region
Odisha,2020,4,Samsung,1510338,0.175646207,Eastern Region
Odisha,2020,4,Vivo,1383491,0.160894414,Eastern Region
Odisha,2020,4,Oppo,1143995,0.133041996,Eastern Region
Odisha,2020,4,Realme,663117,0.077117828,Eastern Region
Odisha,2020,4,Motorola,193546,0.022508618,Eastern Region
Odisha,2020,4,Lenovo,159900,0.018595724,Eastern Region
Odisha,2020,4,Huawei,139630,0.016238405,Eastern Region
Odisha,2020,4,Micromax,125854,0.014636312,Eastern Region
Odisha,2020,4,OnePlus,84632,0.00984236,Eastern Region
Odisha,2020,4,Others,748618,0.087061249,Eastern Region
Odisha,2021,1,Xiaomi,2614110,0.283126552,Eastern Region
Odisha,2021,1,Samsung,1605021,0.173835095,Eastern Region
Odisha,2021,1,Vivo,1523937,0.165053126,Eastern Region
Odisha,2021,1,Oppo,1237047,0.133980916,Eastern Region
Odisha,2021,1,Realme,742037,0.080367841,Eastern Region
Odisha,2021,1,Motorola,197806,0.021423785,Eastern Region
Odisha,2021,1,Lenovo,160152,0.017345591,Eastern Region
Odisha,2021,1,Huawei,145607,0.015770265,Eastern Region
Odisha,2021,1,Micromax,126538,0.013704958,Eastern Region
Odisha,2021,1,OnePlus,89904,0.009737237,Eastern Region
Odisha,2021,1,Others,790850,0.085654633,Eastern Region
Odisha,2021,2,Xiaomi,2776465,0.280705375,Eastern Region
Odisha,2021,2,Samsung,1688178,0.170677692,Eastern Region
Odisha,2021,2,Vivo,1666083,0.168443849,Eastern Region
Odisha,2021,2,Oppo,1331944,0.134661823,Eastern Region
Odisha,2021,2,Realme,877531,0.08871989,Eastern Region
Odisha,2021,2,Motorola,196873,0.019904198,Eastern Region
Odisha,2021,2,Lenovo,154993,0.015670058,Eastern Region
Odisha,2021,2,Huawei,141842,0.01434047,Eastern Region
Odisha,2021,2,Micromax,122934,0.012428838,Eastern Region
Odisha,2021,2,OnePlus,100281,0.010138581,Eastern Region
Odisha,2021,2,Others,833905,0.084309226,Eastern Region
Odisha,2021,3,Xiaomi,2958185,0.277698923,Eastern Region
Odisha,2021,3,Vivo,1849105,0.173584298,Eastern Region
Odisha,2021,3,Samsung,1745741,0.163881027,Eastern Region
Odisha,2021,3,Oppo,1456997,0.136775252,Eastern Region
Odisha,2021,3,Realme,1038215,0.09746219,Eastern Region
Odisha,2021,3,Motorola,193489,0.018163734,Eastern Region
Odisha,2021,3,Lenovo,148332,0.013924632,Eastern Region
Odisha,2021,3,Huawei,146495,0.013752184,Eastern Region
Odisha,2021,3,Micromax,120590,0.011320358,Eastern Region
Odisha,2021,3,OnePlus,120517,0.011313505,Eastern Region
Odisha,2021,3,Others,874824,0.082123898,Eastern Region
Odisha,2021,4,Xiaomi,3105043,0.272390472,Eastern Region
Odisha,2021,4,Vivo,2017533,0.176988456,Eastern Region
Odisha,2021,4,Samsung,1803261,0.158191405,Eastern Region
Odisha,2021,4,Oppo,1574160,0.138093477,Eastern Region
Odisha,2021,4,Realme,1250982,0.109742627,Eastern Region
Odisha,2021,4,Motorola,194973,0.017104043,Eastern Region
Odisha,2021,4,OnePlus,144365,0.012664446,Eastern Region
Odisha,2021,4,Huawei,140106,0.012290825,Eastern Region
Odisha,2021,4,Lenovo,138057,0.012111076,Eastern Region
Odisha,2021,4,Micromax,116563,0.010225511,Eastern Region
Odisha,2021,4,Others,914192,0.080197662,Eastern Region
Odisha,2022,1,Xiaomi,3238439,0.267092621,Eastern Region
Odisha,2022,1,Vivo,2184386,0.18015883,Eastern Region
Odisha,2022,1,Samsung,1862470,0.153608573,Eastern Region
Odisha,2022,1,Oppo,1698088,0.140051048,Eastern Region
Odisha,2022,1,Realme,1424358,0.117474966,Eastern Region
Odisha,2022,1,Motorola,193423,0.015952703,Eastern Region
Odisha,2022,1,OnePlus,164569,0.013572948,Eastern Region
Odisha,2022,1,Lenovo,141460,0.011667017,Eastern Region
Odisha,2022,1,Huawei,140367,0.011576871,Eastern Region
Odisha,2022,1,Apple,128069,0.010562584,Eastern Region
Odisha,2022,1,Others,949150,0.078281839,Eastern Region
Puducherry,2018,1,Xiaomi,11605,0.235309623,Southern Region
Puducherry,2018,1,Samsung,9972,0.20219798,Southern Region
Puducherry,2018,1,Vivo,5974,0.121132244,Southern Region
Puducherry,2018,1,Oppo,3608,0.073157873,Southern Region
Puducherry,2018,1,Apple,2447,0.049616773,Southern Region
Puducherry,2018,1,OnePlus,2409,0.048846263,Southern Region
Puducherry,2018,1,Motorola,2122,0.043026887,Southern Region
Puducherry,2018,1,Realme,2098,0.042540249,Southern Region
Puducherry,2018,1,Lenovo,1800,0.03649783,Southern Region
Puducherry,2018,1,Huawei,1766,0.035808427,Southern Region
Puducherry,2018,1,Others,5517,0.11186585,Southern Region
Puducherry,2018,2,Xiaomi,15839,0.241521805,Southern Region
Puducherry,2018,2,Samsung,13200,0.201280878,Southern Region
Puducherry,2018,2,Vivo,8391,0.127950595,Southern Region
Puducherry,2018,2,Oppo,4929,0.07516011,Southern Region
Puducherry,2018,2,Apple,3109,0.047407746,Southern Region
Puducherry,2018,2,OnePlus,3026,0.046142116,Southern Region
Puducherry,2018,2,Realme,2734,0.041689539,Southern Region
Puducherry,2018,2,Motorola,2725,0.041552303,Southern Region
Puducherry,2018,2,Huawei,2404,0.036657518,Southern Region
Puducherry,2018,2,Lenovo,2287,0.034873437,Southern Region
Puducherry,2018,2,Others,6936,0.105763952,Southern Region
Puducherry,2018,3,Xiaomi,19571,0.239999509,Southern Region
Puducherry,2018,3,Samsung,16124,0.197728889,Southern Region
Puducherry,2018,3,Vivo,11071,0.135763863,Southern Region
Puducherry,2018,3,Oppo,6528,0.080052976,Southern Region
Puducherry,2018,3,Apple,3737,0.045826895,Southern Region
Puducherry,2018,3,OnePlus,3601,0.044159125,Southern Region
Puducherry,2018,3,Motorola,3362,0.041228264,Southern Region
Puducherry,2018,3,Realme,3361,0.041216001,Southern Region
Puducherry,2018,3,Huawei,3062,0.037549359,Southern Region
Puducherry,2018,3,Lenovo,2694,0.033036568,Southern Region
Puducherry,2018,3,Others,8435,0.10343855,Southern Region
Puducherry,2018,4,Xiaomi,26240,0.239647835,Southern Region
Puducherry,2018,4,Samsung,21223,0.193827972,Southern Region
Puducherry,2018,4,Vivo,16096,0.147003489,Southern Region
Puducherry,2018,4,Oppo,9310,0.08502749,Southern Region
Puducherry,2018,4,Apple,4752,0.043399638,Southern Region
Puducherry,2018,4,OnePlus,4517,0.041253402,Southern Region
Puducherry,2018,4,Realme,4429,0.040449705,Southern Region
Puducherry,2018,4,Motorola,4280,0.0390889,Southern Region
Puducherry,2018,4,Huawei,4264,0.038942773,Southern Region
Puducherry,2018,4,Lenovo,3517,0.032120481,Southern Region
Puducherry,2018,4,Others,10866,0.099238314,Southern Region
Puducherry,2019,1,Xiaomi,31724,0.23842055,Southern Region
Puducherry,2019,1,Samsung,25850,0.19427472,Southern Region
Puducherry,2019,1,Vivo,20462,0.153781405,Southern Region
Puducherry,2019,1,Oppo,11797,0.088659918,Southern Region
Puducherry,2019,1,Apple,5579,0.041928768,Southern Region
Puducherry,2019,1,Huawei,5396,0.040553439,Southern Region
Puducherry,2019,1,Realme,5336,0.040102511,Southern Region
Puducherry,2019,1,OnePlus,5225,0.039268295,Southern Region
Puducherry,2019,1,Motorola,4927,0.037028687,Southern Region
Puducherry,2019,1,Lenovo,3929,0.029528254,Southern Region
Puducherry,2019,1,Others,12834,0.096453453,Southern Region
Puducherry,2019,2,Xiaomi,36841,0.235468944,Southern Region
Puducherry,2019,2,Samsung,30450,0.194620921,Southern Region
Puducherry,2019,2,Vivo,24993,0.159742551,Southern Region
Puducherry,2019,2,Oppo,14342,0.091666773,Southern Region
Puducherry,2019,2,Huawei,6414,0.040995027,Southern Region
Puducherry,2019,2,Apple,6391,0.040848023,Southern Region
Puducherry,2019,2,Realme,6201,0.03963364,Southern Region
Puducherry,2019,2,OnePlus,5792,0.03701952,Southern Region
Puducherry,2019,2,Motorola,5712,0.0365082,Southern Region
Puducherry,2019,2,Lenovo,4515,0.028857585,Southern Region
Puducherry,2019,2,Others,14807,0.094638817,Southern Region
Puducherry,2019,3,Xiaomi,41523,0.2334484,Southern Region
Puducherry,2019,3,Samsung,34728,0.195245913,Southern Region
Puducherry,2019,3,Vivo,29440,0.165516001,Southern Region
Puducherry,2019,3,Oppo,16802,0.09446331,Southern Region
Puducherry,2019,3,Huawei,7366,0.041412733,Southern Region
Puducherry,2019,3,Realme,7164,0.040277059,Southern Region
Puducherry,2019,3,Apple,7079,0.039799177,Southern Region
Puducherry,2019,3,OnePlus,6339,0.035638788,Southern Region
Puducherry,2019,3,Motorola,6186,0.0347786,Southern Region
Puducherry,2019,3,Lenovo,4867,0.027362988,Southern Region
Puducherry,2019,3,Others,16374,0.092057031,Southern Region
Puducherry,2019,4,Xiaomi,47168,0.230885204,Southern Region
Puducherry,2019,4,Samsung,39943,0.195519159,Southern Region
Puducherry,2019,4,Vivo,35132,0.171969534,Southern Region
Puducherry,2019,4,Oppo,19967,0.097737552,Southern Region
Puducherry,2019,4,Realme,8502,0.041616901,Southern Region
Puducherry,2019,4,Huawei,8456,0.041391733,Southern Region
Puducherry,2019,4,Apple,7844,0.038396021,Southern Region
Puducherry,2019,4,OnePlus,6844,0.033501067,Southern Region
Puducherry,2019,4,Motorola,6840,0.033481487,Southern Region
Puducherry,2019,4,Lenovo,5250,0.02569851,Southern Region
Puducherry,2019,4,Others,18346,0.089802831,Southern Region
Puducherry,2020,1,Xiaomi,52862,0.228931003,Southern Region
Puducherry,2020,1,Samsung,44909,0.194488714,Southern Region
Puducherry,2020,1,Vivo,41283,0.17878549,Southern Region
Puducherry,2020,1,Oppo,23192,0.10043827,Southern Region
Puducherry,2020,1,Realme,9788,0.042389177,Southern Region
Puducherry,2020,1,Huawei,9578,0.041479724,Southern Region
Puducherry,2020,1,Apple,8570,0.037114349,Southern Region
Puducherry,2020,1,Motorola,7377,0.031947789,Southern Region
Puducherry,2020,1,OnePlus,7357,0.031861174,Southern Region
Puducherry,2020,1,Lenovo,5654,0.024485942,Southern Region
Puducherry,2020,1,Others,20338,0.088078369,Southern Region
Puducherry,2020,2,Xiaomi,58140,0.227464789,Southern Region
Puducherry,2020,2,Samsung,50005,0.195637715,Southern Region
Puducherry,2020,2,Vivo,46687,0.182656495,Southern Region
Puducherry,2020,2,Oppo,26188,0.102456964,Southern Region
Puducherry,2020,2,Realme,10959,0.042875587,Southern Region
Puducherry,2020,2,Huawei,10589,0.041428013,Southern Region
Puducherry,2020,2,Apple,9093,0.035575117,Southern Region
Puducherry,2020,2,Motorola,7942,0.031071987,Southern Region
Puducherry,2020,2,OnePlus,7606,0.029757433,Southern Region
Puducherry,2020,2,Lenovo,6028,0.023583725,Southern Region
Puducherry,2020,2,Others,22363,0.087492175,Southern Region
Puducherry,2020,3,Xiaomi,64189,0.225087929,Southern Region
Puducherry,2020,3,Samsung,56159,0.196929583,Southern Region
Puducherry,2020,3,Vivo,53650,0.188131415,Southern Region
Puducherry,2020,3,Oppo,29888,0.104806556,Southern Region
Puducherry,2020,3,Realme,12570,0.044078507,Southern Region
Puducherry,2020,3,Huawei,11683,0.040968114,Southern Region
Puducherry,2020,3,Apple,9778,0.034287959,Southern Region
Puducherry,2020,3,Motorola,8498,0.029799455,Southern Region
Puducherry,2020,3,OnePlus,8064,0.028277572,Southern Region
Puducherry,2020,3,Lenovo,6464,0.022666943,Southern Region
Puducherry,2020,3,Others,24230,0.084965968,Southern Region
Puducherry,2020,4,Xiaomi,71555,0.223871024,Southern Region
Puducherry,2020,4,Samsung,63620,0.199045134,Southern Region
Puducherry,2020,4,Vivo,61208,0.191498814,Southern Region
Puducherry,2020,4,Oppo,33860,0.105936313,Southern Region
Puducherry,2020,4,Realme,14505,0.045381164,Southern Region
Puducherry,2020,4,Huawei,12870,0.040265811,Southern Region
Puducherry,2020,4,Apple,10885,0.034055427,Southern Region
Puducherry,2020,4,Motorola,9137,0.028586536,Southern Region
Puducherry,2020,4,OnePlus,8651,0.027066008,Southern Region
Puducherry,2020,4,Lenovo,6934,0.021694105,Southern Region
Puducherry,2020,4,Others,26401,0.082599663,Southern Region
Puducherry,2021,1,Xiaomi,77315,0.223273719,Southern Region
Puducherry,2021,1,Samsung,68574,0.198031067,Southern Region
Puducherry,2021,1,Vivo,67958,0.196252155,Southern Region
Puducherry,2021,1,Oppo,37061,0.107026415,Southern Region
Puducherry,2021,1,Realme,16555,0.04780827,Southern Region
Puducherry,2021,1,Huawei,13528,0.039066764,Southern Region
Puducherry,2021,1,Apple,11809,0.034102559,Southern Region
Puducherry,2021,1,Motorola,9477,0.027368105,Southern Region
Puducherry,2021,1,OnePlus,9192,0.026545069,Southern Region
Puducherry,2021,1,Lenovo,7061,0.020391072,Southern Region
Puducherry,2021,1,Others,27749,0.080134805,Southern Region
Puducherry,2021,2,Xiaomi,83067,0.224529072,Southern Region
Puducherry,2021,2,Vivo,75036,0.202821378,Southern Region
Puducherry,2021,2,Samsung,72364,0.195598996,Southern Region
Puducherry,2021,2,Oppo,40051,0.108257357,Southern Region
Puducherry,2021,2,Realme,19411,0.052467693,Southern Region
Puducherry,2021,2,Huawei,13441,0.036330856,Southern Region
Puducherry,2021,2,Apple,12595,0.034044129,Southern Region
Puducherry,2021,2,OnePlus,10003,0.027037985,Southern Region
Puducherry,2021,2,Motorola,9333,0.025226983,Southern Region
Puducherry,2021,2,Lenovo,6729,0.018188404,Southern Region
Puducherry,2021,2,Others,27931,0.075497147,Southern Region
Puducherry,2021,3,Xiaomi,89382,0.225365536,Southern Region
Puducherry,2021,3,Vivo,83355,0.210169209,Southern Region
Puducherry,2021,3,Samsung,75347,0.189978039,Southern Region
Puducherry,2021,3,Oppo,43803,0.110443787,Southern Region
Puducherry,2021,3,Realme,22703,0.057242776,Southern Region
Puducherry,2021,3,Apple,13603,0.034298264,Southern Region
Puducherry,2021,3,Huawei,13160,0.033181294,Southern Region
Puducherry,2021,3,OnePlus,11252,0.028370511,Southern Region
Puducherry,2021,3,Motorola,9219,0.023244556,Southern Region
Puducherry,2021,3,Lenovo,6496,0.016378852,Southern Region
Puducherry,2021,3,Others,28289,0.071327176,Southern Region
Puducherry,2021,4,Xiaomi,95031,0.224570914,Southern Region
Puducherry,2021,4,Vivo,91633,0.216540987,Southern Region
Puducherry,2021,4,Samsung,78438,0.185359444,Southern Region
Puducherry,2021,4,Oppo,47542,0.11234808,Southern Region
Puducherry,2021,4,Realme,26683,0.063055484,Southern Region
Puducherry,2021,4,Apple,15236,0.036004698,Southern Region
Puducherry,2021,4,Huawei,12678,0.029959803,Southern Region
Puducherry,2021,4,OnePlus,12298,0.029061812,Southern Region
Puducherry,2021,4,Motorola,9210,0.021764457,Southern Region
Puducherry,2021,4,Lenovo,6149,0.014530906,Southern Region
Puducherry,2021,4,Others,28269,0.066803413,Southern Region
Puducherry,2022,1,Xiaomi,100081,0.223369661,Southern Region
Puducherry,2022,1,Vivo,99079,0.221133308,Southern Region
Puducherry,2022,1,Samsung,81419,0.181718153,Southern Region
Puducherry,2022,1,Oppo,51105,0.114060676,Southern Region
Puducherry,2022,1,Realme,30407,0.067865042,Southern Region
Puducherry,2022,1,Apple,16568,0.036977933,Southern Region
Puducherry,2022,1,OnePlus,13200,0.029460932,Southern Region
Puducherry,2022,1,Huawei,12478,0.027849508,Southern Region
Puducherry,2022,1,Motorola,9103,0.020316884,Southern Region
Puducherry,2022,1,Lenovo,5955,0.013290898,Southern Region
Puducherry,2022,1,Others,28656,0.063957005,Southern Region
Punjab,2018,1,Xiaomi,209390,0.247172257,Northern Region
Punjab,2018,1,Samsung,191090,0.225570211,Northern Region
Punjab,2018,1,Vivo,110362,0.13027568,Northern Region
Punjab,2018,1,Oppo,95143,0.112310569,Northern Region
Punjab,2018,1,Apple,65881,0.077768544,Northern Region
Punjab,2018,1,Realme,29427,0.034736797,Northern Region
Punjab,2018,1,OnePlus,18373,0.021688218,Northern Region
Punjab,2018,1,Motorola,15296,0.018056005,Northern Region
Punjab,2018,1,Lenovo,12687,0.014976238,Northern Region
Punjab,2018,1,Micromax,10911,0.012879777,Northern Region
Punjab,2018,1,Others,88582,0.104565704,Northern Region
Punjab,2018,2,Xiaomi,288756,0.250614916,Northern Region
Punjab,2018,2,Samsung,258117,0.224022948,Northern Region
Punjab,2018,2,Vivo,157022,0.136281342,Northern Region
Punjab,2018,2,Oppo,133051,0.115476614,Northern Region
Punjab,2018,2,Apple,88311,0.076646213,Northern Region
Punjab,2018,2,Realme,38878,0.033742699,Northern Region
Punjab,2018,2,OnePlus,22512,0.019538444,Northern Region
Punjab,2018,2,Motorola,19732,0.017125648,Northern Region
Punjab,2018,2,Lenovo,16030,0.013912636,Northern Region
Punjab,2018,2,Micromax,14047,0.012191566,Northern Region
Punjab,2018,2,Others,115734,0.100446975,Northern Region
Punjab,2018,3,Xiaomi,370526,0.251519874,Northern Region
Punjab,2018,3,Samsung,333905,0.226660865,Northern Region
Punjab,2018,3,Vivo,211470,0.143549732,Northern Region
Punjab,2018,3,Oppo,174607,0.118526448,Northern Region
Punjab,2018,3,Apple,109405,0.074266129,Northern Region
Punjab,2018,3,Realme,48316,0.032797791,Northern Region
Punjab,2018,3,OnePlus,26583,0.01804503,Northern Region
Punjab,2018,3,Motorola,23631,0.016041158,Northern Region
Punjab,2018,3,Lenovo,18437,0.012515375,Northern Region
Punjab,2018,3,Huawei,16653,0.011304363,Northern Region
Punjab,2018,3,Others,139615,0.094773234,Northern Region
Punjab,2018,4,Xiaomi,469664,0.251734054,Northern Region
Punjab,2018,4,Samsung,423578,0.227032532,Northern Region
Punjab,2018,4,Vivo,281873,0.151080417,Northern Region
Punjab,2018,4,Oppo,228350,0.122392756,Northern Region
Punjab,2018,4,Apple,137548,0.073724015,Northern Region
Punjab,2018,4,Realme,60545,0.032451366,Northern Region
Punjab,2018,4,OnePlus,31147,0.016694404,Northern Region
Punjab,2018,4,Motorola,28376,0.015209183,Northern Region
Punjab,2018,4,Lenovo,21785,0.011676489,Northern Region
Punjab,2018,4,Huawei,21263,0.011396703,Northern Region
Punjab,2018,4,Others,161586,0.086608083,Northern Region
Punjab,2019,1,Xiaomi,557833,0.250532429,Northern Region
Punjab,2019,1,Samsung,505420,0.226992846,Northern Region
Punjab,2019,1,Vivo,349009,0.156745966,Northern Region
Punjab,2019,1,Oppo,281133,0.126261683,Northern Region
Punjab,2019,1,Apple,161878,0.072702204,Northern Region
Punjab,2019,1,Realme,71481,0.032103351,Northern Region
Punjab,2019,1,OnePlus,35068,0.015749644,Northern Region
Punjab,2019,1,Motorola,31780,0.014272947,Northern Region
Punjab,2019,1,Huawei,26070,0.011708487,Northern Region
Punjab,2019,1,Lenovo,23917,0.010741538,Northern Region
Punjab,2019,1,Others,183001,0.082188908,Northern Region
Punjab,2019,2,Xiaomi,648198,0.249296184,Northern Region
Punjab,2019,2,Samsung,594224,0.228537848,Northern Region
Punjab,2019,2,Vivo,417913,0.160728846,Northern Region
Punjab,2019,2,Oppo,336507,0.129420194,Northern Region
Punjab,2019,2,Apple,189708,0.072961472,Northern Region
Punjab,2019,2,Realme,82000,0.031537103,Northern Region
Punjab,2019,2,OnePlus,38343,0.014746672,Northern Region
Punjab,2019,2,Motorola,34974,0.013450959,Northern Region
Punjab,2019,2,Huawei,30298,0.011652575,Northern Region
Punjab,2019,2,Lenovo,26203,0.010077643,Northern Region
Punjab,2019,2,Others,201744,0.077590504,Northern Region
Punjab,2019,3,Xiaomi,734257,0.247832645,Northern Region
Punjab,2019,3,Samsung,678439,0.228992481,Northern Region
Punjab,2019,3,Vivo,489141,0.165099016,Northern Region
Punjab,2019,3,Oppo,390270,0.131727238,Northern Region
Punjab,2019,3,Apple,216888,0.073205876,Northern Region
Punjab,2019,3,Realme,94292,0.031826235,Northern Region
Punjab,2019,3,OnePlus,41581,0.014034772,Northern Region
Punjab,2019,3,Motorola,37064,0.012510155,Northern Region
Punjab,2019,3,Huawei,34669,0.011701775,Northern Region
Punjab,2019,3,Lenovo,26124,0.008817594,Northern Region
Punjab,2019,3,Others,219988,0.074252214,Northern Region
Punjab,2019,4,Xiaomi,818456,0.246393609,Northern Region
Punjab,2019,4,Samsung,760808,0.22903886,Northern Region
Punjab,2019,4,Vivo,563524,0.169647131,Northern Region
Punjab,2019,4,Oppo,446759,0.134495394,Northern Region
Punjab,2019,4,Apple,240275,0.072334034,Northern Region
Punjab,2019,4,Realme,109206,0.032876123,Northern Region
Punjab,2019,4,OnePlus,44151,0.01329152,Northern Region
Punjab,2019,4,Motorola,38939,0.011722464,Northern Region
Punjab,2019,4,Huawei,38449,0.011574951,Northern Region
Punjab,2019,4,Lenovo,27158,0.008175831,Northern Region
Punjab,2019,4,Others,234017,0.070450083,Northern Region
Punjab,2020,1,Xiaomi,912905,0.244124752,Northern Region
Punjab,2020,1,Samsung,851006,0.227572014,Northern Region
Punjab,2020,1,Vivo,654259,0.174958858,Northern Region
Punjab,2020,1,Oppo,515340,0.137809794,Northern Region
Punjab,2020,1,Apple,267276,0.071473688,Northern Region
Punjab,2020,1,Realme,126920,0.033940348,Northern Region
Punjab,2020,1,OnePlus,46432,0.012416627,Northern Region
Punjab,2020,1,Huawei,42483,0.011360604,Northern Region
Punjab,2020,1,Motorola,40631,0.010865351,Northern Region
Punjab,2020,1,Lenovo,28708,0.007676958,Northern Region
Punjab,2020,1,Others,253542,0.067801007,Northern Region
Punjab,2020,2,Xiaomi,1025347,0.242658055,Northern Region
Punjab,2020,2,Samsung,957955,0.226709101,Northern Region
Punjab,2020,2,Vivo,759075,0.17964227,Northern Region
Punjab,2020,2,Oppo,599062,0.141773682,Northern Region
Punjab,2020,2,Apple,293955,0.069567228,Northern Region
Punjab,2020,2,Realme,145881,0.034524117,Northern Region
Punjab,2020,2,OnePlus,48354,0.011443431,Northern Region
Punjab,2020,2,Huawei,46802,0.011076135,Northern Region
Punjab,2020,2,Motorola,42817,0.010133048,Northern Region
Punjab,2020,2,Lenovo,30136,0.007131969,Northern Region
Punjab,2020,2,Others,276097,0.065340964,Northern Region
Punjab,2020,3,Xiaomi,1124885,0.239631267,Northern Region
Punjab,2020,3,Samsung,1063448,0.226543506,Northern Region
Punjab,2020,3,Vivo,872561,0.185879355,Northern Region
Punjab,2020,3,Oppo,675846,0.14397368,Northern Region
Punjab,2020,3,Apple,322529,0.068707497,Northern Region
Punjab,2020,3,Realme,167279,0.035635002,Northern Region
Punjab,2020,3,OnePlus,50950,0.010853743,Northern Region
Punjab,2020,3,Huawei,50512,0.010760437,Northern Region
Punjab,2020,3,Motorola,44739,0.00953063,Northern Region
Punjab,2020,3,Lenovo,31345,0.006677342,Northern Region
Punjab,2020,3,Others,290139,0.061807541,Northern Region
Punjab,2020,4,Xiaomi,1219022,0.236342225,Northern Region
Punjab,2020,4,Samsung,1169264,0.226695216,Northern Region
Punjab,2020,4,Vivo,979161,0.189838321,Northern Region
Punjab,2020,4,Oppo,750319,0.145470764,Northern Region
Punjab,2020,4,Apple,356113,0.069042674,Northern Region
Punjab,2020,4,Realme,189809,0.036799895,Northern Region
Punjab,2020,4,Huawei,53936,0.010457034,Northern Region
Punjab,2020,4,OnePlus,53667,0.01040488,Northern Region
Punjab,2020,4,Motorola,46455,0.009006628,Northern Region
Punjab,2020,4,HMD Global,32870,0.006372788,Northern Region
Punjab,2020,4,Others,307252,0.059569574,Northern Region
